Country Name,Indicator Name,Indicator Code,Year,Date,Value
Ghana,Female population,SP.POP.TOTL.FE.IN,2004,2004-01-01,10965049
Ghana,Female population,SP.POP.TOTL.FE.IN,2005,2005-01-01,11252882
Ghana,Female population,SP.POP.TOTL.FE.IN,2006,2006-01-01,11545647
Ghana,Female population,SP.POP.TOTL.FE.IN,2007,2007-01-01,11843569
Ghana,Female population,SP.POP.TOTL.FE.IN,2008,2008-01-01,12144756
Ghana,Female population,SP.POP.TOTL.FE.IN,2009,2009-01-01,12448621
Ghana,Female population,SP.POP.TOTL.FE.IN,2010,2010-01-01,12752437
Ghana,Female population,SP.POP.TOTL.FE.IN,2011,2011-01-01,13060547
Ghana,Female population,SP.POP.TOTL.FE.IN,2012,2012-01-01,13378562
Ghana,Female population,SP.POP.TOTL.FE.IN,2013,2013-01-01,13703178
Ghana,Female population,SP.POP.TOTL.FE.IN,2014,2014-01-01,14029963
Ghana,Female population,SP.POP.TOTL.FE.IN,2015,2015-01-01,14356569
Ghana,Female population,SP.POP.TOTL.FE.IN,2016,2016-01-01,14686334
Ghana,Female population,SP.POP.TOTL.FE.IN,2017,2017-01-01,15011792
Ghana,Female population,SP.POP.TOTL.FE.IN,2018,2018-01-01,15326382
Ghana,Female population,SP.POP.TOTL.FE.IN,2019,2019-01-01,15637515
Ghana,Female population,SP.POP.TOTL.FE.IN,2020,2020-01-01,15953563
Ghana,Female population,SP.POP.TOTL.FE.IN,2021,2021-01-01,16271078
Ghana,Female population,SP.POP.TOTL.FE.IN,2022,2022-01-01,16588340
Ghana,Female population,SP.POP.TOTL.FE.IN,2023,2023-01-01,16910369
Ghana,Female population,SP.POP.TOTL.FE.IN,2024,2024-01-01,17233172
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1960,1960-01-01,48.88490714
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1961,1961-01-01,49.01229514
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1962,1962-01-01,49.1800678
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1963,1963-01-01,49.33804533
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1964,1964-01-01,49.48612472
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1965,1965-01-01,49.62115321
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1966,1966-01-01,49.74428824
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1967,1967-01-01,49.85811023
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1968,1968-01-01,49.96389692
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1969,1969-01-01,50.05822528
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1970,1970-01-01,50.12287958
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1971,1971-01-01,50.13281004
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1972,1972-01-01,50.12249704
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1973,1973-01-01,50.13021616
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1974,1974-01-01,50.14044264
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1975,1975-01-01,50.14862095
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1976,1976-01-01,50.15189364
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1977,1977-01-01,50.17677537
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1978,1978-01-01,50.22973832
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1979,1979-01-01,50.28538647
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1980,1980-01-01,50.29163967
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1981,1981-01-01,50.25167501
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1982,1982-01-01,50.24233974
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1983,1983-01-01,50.2699113
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1984,1984-01-01,50.2875565
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1985,1985-01-01,50.28655182
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1986,1986-01-01,50.28423477
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1987,1987-01-01,50.279233670000004
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1988,1988-01-01,50.27159372
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1989,1989-01-01,50.26126467
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1990,1990-01-01,50.24790434
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1991,1991-01-01,50.23212041
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1992,1992-01-01,50.21469763
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1993,1993-01-01,50.19626549
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1994,1994-01-01,50.2002773
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1995,1995-01-01,50.22206714
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1996,1996-01-01,50.23665397
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1997,1997-01-01,50.23844291
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1998,1998-01-01,50.23139938
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,1999,1999-01-01,50.22560474
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2000,2000-01-01,50.21436224
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2001,2001-01-01,50.19589113
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2002,2002-01-01,50.1763149
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2003,2003-01-01,50.15801271
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2004,2004-01-01,50.14130043
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2005,2005-01-01,50.1254508
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2006,2006-01-01,50.10978832
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2007,2007-01-01,50.0948703
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2008,2008-01-01,50.08157956
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2009,2009-01-01,50.069538
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2010,2010-01-01,50.05864182
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2011,2011-01-01,50.0498293
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2012,2012-01-01,50.0427485
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2013,2013-01-01,50.03681052
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2014,2014-01-01,50.03269251
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2015,2015-01-01,50.02974101
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2016,2016-01-01,50.02712494
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2017,2017-01-01,50.02537627
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2018,2018-01-01,50.02477023
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2019,2019-01-01,50.02572864
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2020,2020-01-01,50.03029057
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2021,2021-01-01,50.03611772
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2022,2022-01-01,50.04152142
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2023,2023-01-01,50.04857358
Ghana,Female population percentage,SP.POP.TOTL.FE.ZS,2024,2024-01-01,50.05653925
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1960,1960-01-01,174.8588565
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1961,1961-01-01,181.8700108
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1962,1962-01-01,188.4210163
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1963,1963-01-01,205.0374224
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1964,1964-01-01,224.9681544
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1965,1965-01-01,260.5055952
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1966,1966-01-01,263.3345894
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1967,1967-01-01,211.2192965
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1968,1968-01-01,196.6685718
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1969,1969-01-01,225.772622
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1970,1970-01-01,248.1598694
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1971,1971-01-01,263.4087879
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1972,1972-01-01,223.8028638
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1973,1973-01-01,309.5095523
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1974,1974-01-01,289.4258568
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1975,1975-01-01,272.9767152
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1976,1976-01-01,260.9982958
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1977,1977-01-01,292.2897981
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1978,1978-01-01,325.5984767
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1979,1979-01-01,346.6534038
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1980,1980-01-01,372.2520264
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1981,1981-01-01,343.7991267
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1982,1982-01-01,319.2069103
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1983,1983-01-01,311.3834382
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1984,1984-01-01,329.9988889
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1985,1985-01-01,329.7146049
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1986,1986-01-01,410.7116584
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1987,1987-01-01,355.1537249
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1988,1988-01-01,355.1218449
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1989,1989-01-01,349.9649419
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1990,1990-01-01,382.5424637
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1991,1991-01-01,418.2541213
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1992,1992-01-01,396.4264076
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1993,1993-01-01,359.8008441
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1994,1994-01-01,320.5039034
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1995,1995-01-01,371.537243
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1996,1996-01-01,389.2712679
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1997,1997-01-01,377.8419355
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1998,1998-01-01,400.3667995
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,1999,1999-01-01,403.0373261
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2000,2000-01-01,253.7469362
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2001,2001-01-01,263.5421565
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2002,2002-01-01,297.4616447
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2003,2003-01-01,358.3992714
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2004,2004-01-01,406.1321053
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2005,2005-01-01,478.6119092
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2006,2006-01-01,906.4410276
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2007,2007-01-01,1050.124615
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2008,2008-01-01,1182.657613
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2009,2009-01-01,1047.704301
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2010,2010-01-01,1263.892518
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2011,2011-01-01,1507.435732
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2012,2012-01-01,1543.775242
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2013,2013-01-01,2294.795847
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2014,2014-01-01,1949.908329
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2015,2015-01-01,1722.772828
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2016,2016-01-01,1912.479913
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2017,2017-01-01,2012.286626
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2018,2018-01-01,2195.32166
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2019,2019-01-01,2186.658227
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2020,2020-01-01,2195.454817
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2021,2021-01-01,2445.186625
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2022,2022-01-01,2229.891226
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2023,2023-01-01,2383.904105
Ghana,GDP per capita usd,NY.GDP.PCAP.CD,2024,2024-01-01,2405.794664
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1960,1960-01-01,107.2497123
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1961,1961-01-01,110.3225806
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1962,1962-01-01,104.2553191
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1963,1963-01-01,106.2727273
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1964,1964-01-01,103.9644013
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1965,1965-01-01,109.6180082
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1966,1966-01-01,105.0065876
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1967,1967-01-01,102.5265957
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1968,1968-01-01,100.4705882
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1969,1969-01-01,100.5997001
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1970,1970-01-01,101.3722886
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1971,1971-01-01,104.48
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1972,1972-01-01,94.52930728
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1973,1973-01-01,94.94430163
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1974,1974-01-01,103.4763948
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1975,1975-01-01,99.07249669
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1976,1976-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1977,1977-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1978,1978-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1979,1979-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1980,1980-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1981,1981-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1982,1982-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1983,1983-01-01,NA
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1984,1984-01-01,102.726557
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1985,1985-01-01,102.9351578
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1986,1986-01-01,103.5596889
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1987,1987-01-01,106.5230563
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1988,1988-01-01,105.8786373
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1989,1989-01-01,107.6006164
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1990,1990-01-01,108.9723452
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1991,1991-01-01,108.5612571
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1992,1992-01-01,111.5416849
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1993,1993-01-01,116.161282
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1994,1994-01-01,111.5038809
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1995,1995-01-01,108.4302153
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1996,1996-01-01,107.9805798
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1997,1997-01-01,120.581249
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1998,1998-01-01,112.8568397
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1999,1999-01-01,117.5484261
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2000,2000-01-01,118.4439149
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2001,2001-01-01,119.5798212
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2002,2002-01-01,112.2567394
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2003,2003-01-01,115.9290604
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2004,2004-01-01,121.0636829
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2005,2005-01-01,125.2731398
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2006,2006-01-01,113.0793085
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2007,2007-01-01,116.3041411
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2008,2008-01-01,119.4553326
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2009,2009-01-01,113.0109538
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2010,2010-01-01,113.7833876
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2011,2011-01-01,112.4222366
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2012,2012-01-01,112.4495988
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2013,2013-01-01,109.8774869
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2014,2014-01-01,107.3727581
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2015,2015-01-01,108.8578613
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2016,2016-01-01,105.4905212
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2017,2017-01-01,102.7946157
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2018,2018-01-01,101.0487265
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2019,2019-01-01,101.925603
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2020,2020-01-01,103.5246577
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2021,2021-01-01,102.597592
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2022,2022-01-01,100.7873687
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2023,2023-01-01,100.8462285
Ghana,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,2024-01-01,98.84890232
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1960,1960-01-01,1305475775
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1961,1961-01-01,1437143933
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1962,1962-01-01,1441346108
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1963,1963-01-01,1637447619
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1964,1964-01-01,1799931728
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1965,1965-01-01,2250965204
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1966,1966-01-01,2232755778
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1967,1967-01-01,1791332014
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1968,1968-01-01,1674753798
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1969,1969-01-01,1973816976
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1970,1970-01-01,2245425174
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1971,1971-01-01,2525395042
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1972,1972-01-01,1996736205
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1973,1973-01-01,2854753700
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1974,1974-01-01,2995031056
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1975,1975-01-01,2784042553
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1976,1976-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1977,1977-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1978,1978-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1979,1979-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1980,1980-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1981,1981-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1982,1982-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1983,1983-01-01,NA
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1984,1984-01-01,4532583170
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1985,1985-01-01,4636515231
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1986,1986-01-01,5939849708
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1987,1987-01-01,5405863946
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1988,1988-01-01,5503322785
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1989,1989-01-01,5651032055
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1990,1990-01-01,6417497547
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1991,1991-01-01,7168500938
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1992,1992-01-01,7156630422
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1993,1993-01-01,6933577407
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1994,1994-01-01,6072929223
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1995,1995-01-01,7009344197
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1996,1996-01-01,7486284677
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1997,1997-01-01,8309788277
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1998,1998-01-01,8444026803
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1999,1999-01-01,9072516811
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2000,2000-01-01,5901883399
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2001,2001-01-01,6355515458
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2002,2002-01-01,6921972648
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2003,2003-01-01,8848544702
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2004,2004-01-01,10752171607
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2005,2005-01-01,13460058174
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2006,2006-01-01,23616656085
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2007,2007-01-01,28875223537
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2008,2008-01-01,34259052624
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2009,2009-01-01,29437906940
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2010,2010-01-01,36635583220
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2011,2011-01-01,44223162055
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2012,2012-01-01,46409862253
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2013,2013-01-01,69053299944
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2014,2014-01-01,58709849848
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2015,2015-01-01,53815849973
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2016,2016-01-01,59226787467
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2017,2017-01-01,62072949563
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2018,2018-01-01,67964720657
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2019,2019-01-01,69668829550
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2020,2020-01-01,72475794848
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2021,2021-01-01,81579659348
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2022,2022-01-01,74501018297
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2023,2023-01-01,81228759824
Ghana,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2024,2024-01-01,81871888909
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1960,1960-01-01,121.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1961,1961-01-01,120.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1962,1962-01-01,119.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1963,1963-01-01,119
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1964,1964-01-01,118.4
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1965,1965-01-01,117.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1966,1966-01-01,117.5
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1967,1967-01-01,117.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1968,1968-01-01,116.6
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1969,1969-01-01,115.7
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1970,1970-01-01,114.6
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1971,1971-01-01,112.9
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1972,1972-01-01,110.8
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1973,1973-01-01,108.1
Ghana,Infant mortality_per_1000_births,SP.DYN.IMRT.IN,1974,1974-01-01,104.9
